vid,make,model,year,fuel_type,owner
6977,TOYOTA,SIENNA,2019,GASOLINE,"MONIKRIS, INC"
3579,TOYOTA,CAMRY,2013,HYBRID,"RUBA TRANS INC.,"
5137,TOYOTA,COROLLA,2020,GASOLINE,ANTECARF INC
1651,TOYOTA,CAMRY,2014,HYBRID,MAKHANI CAB CO.
1010,TOYOTA,CAMRY,2018,HYBRID,ADA TEUTA GENTI CORP
4434,TOYOTA,CAMRY,2012,HYBRID,LATEEF GBAJUMO
3701,TOYOTA,CAMRY,2014,HYBRID,"BAKILA HOSSAIN, INC."
1193,TOYOTA,PRIUS,2013,HYBRID,ROOZBEH S. ZONOOZ
4832,NISSAN,SENTRA,2019,GASOLINE,CITY TAXI INC.
1585,TOYOTA,CAMRY,2016,HYBRID,TRIBECA THREE CAB CORP.
2382,TOYOTA,CAMRY,2016,HYBRID,"HODO TRANS, INC"
6214,FORD,ESCAPE,2012,HYBRID,"CHICAGO POLO XVII, INC"
4020,TOYOTA,CAMRY,2017,HYBRID,HMM INC.
3051,DODGE,JOURNEY,2013,GASOLINE,Z J A CAB INC
3578,TOYOTA,CAMRY,2016,HYBRID,TURKMEN TRANS INC.
3445,TOYOTA,CAMRY,2014,HYBRID,NATZAC INC
1150,TOYOTA,CAMRY,2014,HYBRID,GSJ TAXI CO.
2389,TOYOTA,CAMRY,2014,HYBRID,2389 CAB CORPORATION
4405,NISSAN,ALTIMA,2015,HYBRID,LION TAXICAB INC.
5855,TOYOTA,PRIUS,2015,HYBRID,ZARA NOOR INC
6932,TOYOTA,SIENNA,2020,GASOLINE,"FLAZ LIMO AND TAXI, INC"
2187,TOYOTA,CAMRY,2011,HYBRID,VEE-DOR CAB CO.
5679,TOYOTA,RAV4,2017,GASOLINE,SHIVAM CAB CO.
1773,TOYOTA,CAMRY,2015,HYBRID,ALLIANCE CAB CO
4526,TOYOTA,CAMRY,2011,HYBRID,KNOWTICA CAB CO
2660,TOYOTA,CAMRY,2013,HYBRID,HAZRO TAXI CORP.
2014,TOYOTA,PRIUS,2013,HYBRID,GREEN EYES CAB CORP.
4203,FORD,FUSION,2015,HYBRID,ROSEL B CAB
6120,TOYOTA,CAMRY,2016,HYBRID,FILE ZANI CORP.
5760,TOYOTA,PRIUS,2013,HYBRID,BROWN EYES CAB CORP.
1623,TOYOTA,CAMRY,2018,HYBRID,"ALANAJ, INC."
4686,TOYOTA,PRIUS,2014,HYBRID,BAROMETER II HACKING CORP.
3837,HYUNDAI,SANTA FE,2016,GASOLINE,JIN CAB CO
253,TOYOTA,PRIUS,2013,HYBRID,GALA CAB CORP.
2644,TOYOTA,CAMRY,2013,HYBRID,STEFANIE AND AUDREY CAB CORP.
2306,TOYOTA,SIENNA,2016,GASOLINE,ROCKY H ENTERPRISES INC.
1374,TOYOTA,SIENNA,2019,GASOLINE,PHARAOH TAXI INC.
4442,TOYOTA,CAMRY,2016,HYBRID,ELSTON ELEVEN LLC
2994,TOYOTA,CAMRY,2018,HYBRID,ADMANE TRANS INC
2988,TOYOTA,CAMRY,2011,HYBRID,G & G CAB CORPORATION
3236,TOYOTA,CAMRY,2014,HYBRID,"R & A CITY, INC."
3663,TOYOTA,PRIUS,2014,HYBRID,ALPHA BARRY CAB INC.
4293,TOYOTA,CAMRY,2015,HYBRID,AMADEO CAB COMPANY
2875,TOYOTA,RAV4,2018,HYBRID,SHEJ HAJ CORP
2828,TOYOTA,CAMRY,2016,HYBRID,RACE CAB CO
3907,FORD,FUSION,2012,HYBRID,Z & A CAB CO
3530,TOYOTA,CAMRY,2014,HYBRID,STEFANIE AND AUDREY CAB CORP.
4023,TOYOTA,PRIUS,2014,HYBRID,TRI STATE CAB CORP.
3884,TOYOTA,CAMRY,2014,HYBRID,VICENTE CALDERON
2213,KIA,SOUL,2018,HYBRID,HAN'S CAB CO.
2471,TOYOTA,CAMRY,2014,HYBRID,SINGH TAXI CO
1462,TOYOTA,RAV4,2016,HYBRID,EMMA TAXI INC.
3344,TOYOTA,CAMRY,2013,HYBRID,DONAT CAB CO INC
4260,DODGE,CARAVAN,2012,FLEX FUEL,4260 CAB CORPORATION
6937,TOYOTA,CAMRY,2015,HYBRID,FAISALABAD INC.
4449,TOYOTA,CAMRY,2014,HYBRID,BASHIRU HABIB
3753,TOYOTA,CAMRY,2014,HYBRID,3753 EJM INC
5816,TOYOTA,PRIUS,2014,HYBRID,"CHICAGO CAB, INC. #1"
5935,TOYOTA,CAMRY,2014,HYBRID,RAHMAN INC
727,TOYOTA,PRIUS,2013,HYBRID,MAHENDRA BHATT
808,TOYOTA,CAMRY,2014,HYBRID,VEEN TAXI INC
3397,TOYOTA,CAMRY,2016,HYBRID,CHICAGO AMH INC
1260,TOYOTA,PRIUS,2014,HYBRID,DELAWARE INC.
2435,TOYOTA,CAMRY,2015,HYBRID,TAXI CAB INC
132,TOYOTA,CAMRY,2014,HYBRID,DRINA INC.
4966,TOYOTA,RAV4,2018,HYBRID,SAHOO TRANSPORT INC
4991,TOYOTA,CAMRY,2017,HYBRID,MUSSIE AND SIRAK CORP.
23,TOYOTA,CAMRY,2019,HYBRID,ROADWAY CAB CO
2807,TOYOTA,PRIUS,2013,HYBRID,SAFE TAXI COMPANY
4458,KIA,SOUL,2016,GASOLINE,ROBLES CORP
4125,TOYOTA,SIENNA,2017,GASOLINE,SKY CAB CORP
2927,TOYOTA,PRIUS,2014,HYBRID,GO CAB INC.
1194,TOYOTA,PRIUS,2011,HYBRID,MAX ROLLING CORP.
970,TOYOTA,CAMRY,2014,HYBRID,3753 EJM INC
1901,TOYOTA,CAMRY,2014,HYBRID,THE LUXER INC
5643,TOYOTA,RAV4,2017,HYBRID,KALGIDHAR CAB CO
3630,TOYOTA,CAMRY,2013,HYBRID,RIVER NORTH CAB CO
4037,TOYOTA,PRIUS,2013,HYBRID,ONKAR CAB CO
4513,TOYOTA,CAMRY,2014,HYBRID,CANTON TRANS INC
953,TOYOTA,PRIUS,2015,HYBRID,LARAEB INC.
2893,VPG,MV-1,2012,GASOLINE,BEDFORD CAB TWO CORP
4506,TOYOTA,PRIUS,2015,HYBRID,SANTORINI CAB CORP.
2954,TOYOTA,CAMRY,2014,HYBRID,"CUUBAY, INC"
3842,TOYOTA,SCION,2014,GASOLINE,FOREVER CAB INC.
1460,TOYOTA,PRIUS,2014,HYBRID,RAINSTORM II HACKING CORP.
724,TOYOTA,PRIUS,2014,HYBRID,DANIELLA CAB CORP.
3001,TOYOTA,PRIUS,2014,HYBRID,"CHICAGO POLO XV, INC."
3570,TOYOTA,PRIUS,2013,HYBRID,BLACK PIKE INC
6912,TOYOTA,CAMRY,2011,HYBRID,A M EXPRESS CAB CO.
4808,TOYOTA,CAMRY,2015,HYBRID,BHA TAXI CORP
4886,TOYOTA,RAV4,2014,GASOLINE,"HANNA CAB, INC."
6637,FORD,ESCAPE,2012,HYBRID,LEEFON CORP.
6057,TOYOTA,CAMRY,2014,HYBRID,6057 CAB CORP
1477,TOYOTA,CAMRY,2016,HYBRID,H.N. CASA EXPRESS INC.
6942,TOYOTA,CAMRY,2014,HYBRID,SKI CORP
3717,TOYOTA,CAMRY,2014,HYBRID,IL 3 CORP.
1057,TOYOTA,PRIUS,2015,HYBRID,POLANDIA CAB CO
1566,TOYOTA,PRIUS,2014,HYBRID,RAINSTORM II HACKING CORP.
1479,FORD,ESCAPE,2012,HYBRID,RAINSTORM II HACKING CORP.
1422,TOYOTA,SIENNA,2016,GASOLINE,FLAMINGO CAB CO.
6536,TOYOTA,PRIUS,2015,HYBRID,E & E TAXI COMPANY
1504,TOYOTA,PRIUS,2012,HYBRID,13C TAXI INC
1506,TOYOTA,CAMRY,2013,HYBRID,GSJ TAXI CO.
2933,TOYOTA,PRIUS,2014,HYBRID,RYL SERVICES LLC
4144,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIESXXVI
1052,TOYOTA,SIENNA,2020,GASOLINE,ELZAIN CAB CORP.
4854,TOYOTA,CAMRY,2019,HYBRID,RABIA 2018 INC.
3360,FORD,ESCAPE,2012,HYBRID,MEHDEVIA INC
91,TOYOTA,CAMRY,2012,HYBRID,SARDINIA ENTERPRISES INC
4589,TOYOTA,PRIUS,2014,HYBRID,MOISTURE II HACKING CORP.
4891,NISSAN,ALTIMA,2011,HYBRID,E & E TAXI COMPANY
3563,TOYOTA,CAMRY,2013,HYBRID,FAARAH TRANSPORTATION INC
4329,TOYOTA,RAV4,2015,GASOLINE,OHANS CORPORATION
3068,TOYOTA,CAMRY,2018,HYBRID,MUSSIE AND SIRAK CORP.
6145,TOYOTA,CAMRY,2013,HYBRID,TAMANNA CAB CO
4393,TOYOTA,CAMRY,2015,HYBRID,IL 5 CORP.
6200,TOYOTA,PRIUS,2014,HYBRID,CHOICE ENTERPRISE INC.
6744,TOYOTA,CAMRY,2015,HYBRID,EATD CORP.
6216,TOYOTA,CAMRY,2015,HYBRID,GO CAB INC.
138,DODGE,CARAVAN,2016,FLEX FUEL,MCCAB XXIII CORP.
5523,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 30"
6399,TOYOTA,CAMRY,2013,HYBRID,6399 TAXI CORP
5300,TOYOTA,PRIUS,2014,HYBRID,REYES CAB COMPANY
4531,TOYOTA,CAMRY,2016,GASOLINE,BANO TRANS INC
3367,TOYOTA,CAMRY,2020,HYBRID,M NOOR LLC
929,TOYOTA,PRIUS,2013,HYBRID,MOM TAXICAB INC
5871,TOYOTA,PRIUS,2014,HYBRID,SARATOGA TAXI LLC
4872,TOYOTA,PRIUS,2014,HYBRID,HOLLY BULL CAB CORP
3419,TOYOTA,SIENNA,2019,GASOLINE,EBELLE ONE INC
1536,TOYOTA,CAMRY,2016,HYBRID,W TAXI INC.
1516,NISSAN,ALTIMA,2011,HYBRID,EC CHICAGO TAXI LLC
2834,TOYOTA,CAMRY,2013,HYBRID,FULL MOON CAB COMPANY
1425,TOYOTA,CAMRY,2019,HYBRID,FRAOUCENE CAB COMPANY
4542,TOYOTA,RAV4,2017,HYBRID,4542 TAXI INC
111,DODGE,CARAVAN,2016,GASOLINE,ANDREW AND STEVEN CAB CORP.
4369,TOYOTA,CAMRY,2014,HYBRID,BOULEVARD 1 CORP
2353,FORD,FUSION,2017,HYBRID,KNOWZ CAB CO
959,SUBARU,FORESTER,2014,GASOLINE,HANSI CAN CO
1188,TOYOTA,PRIUS,2013,HYBRID,EISA TRANSPORT INC
4548,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIES 27
6095,TOYOTA,PRIUS,2013,HYBRID,XMCHI CAB CO
1829,DODGE,CARAVAN,2019,GASOLINE,OMLETA INC.
806,TOYOTA,PRIUS,2015,HYBRID,MEDALLION FUNDING CHICAGO CORP IV
5253,TOYOTA,PRIUS,2014,HYBRID,MUN OK SUH
4648,TOYOTA,PRIUS,2015,HYBRID,GREEN WAY EXPRESS INC.
1242,TOYOTA,PRIUS,2014,HYBRID,YC21 LLC
1520,TOYOTA,CAMRY,2016,HYBRID,MY CHICAGO TAXI INC
6533,TOYOTA,PRIUS,2015,HYBRID,ADEM DULIMAN
1295,TOYOTA,CAMRY,2016,HYBRID,YC22 LLC
1298,TOYOTA,CAMRY,2014,HYBRID,FLAG CAB CORP.
1647,TOYOTA,SCION,2012,GASOLINE,1647 ENTERPRISES INC
1236,TOYOTA,PRIUS,2014,HYBRID,YC20 LLC
1914,TOYOTA,RAV4,2016,HYBRID,ABRANTIE TRANSPORT INC.
2379,TOYOTA,CAMRY,2013,HYBRID,OMEGA TAXI
3485,TOYOTA,RAV4,2019,GASOLINE,SHAGAMITE INC
3458,TOYOTA,PRIUS,2012,HYBRID,BANO CORP I
2022,TOYOTA,CAMRY,2015,HYBRID,ELSTON FIFTEEN LLC
2952,TOYOTA,COROLLA,2017,GASOLINE,TABU TAXI CORP.
5998,TOYOTA,PRIUS,2014,HYBRID,IMC CAB CORP
2685,TOYOTA,PRIUS,2012,HYBRID,Z & M RIDE INC
5757,TOYOTA,CAMRY,2015,HYBRID,ABRAHAM CAB CO
2181,TOYOTA,PRIUS,2013,HYBRID,GALLAGHER CAB CO
3212,TOYOTA,PRIUS,2014,HYBRID,R & M CAB CORP
6237,VPG,MV-1,2014,GASOLINE,TERRA TAXI INC.
2387,TOYOTA,CAMRY,2014,HYBRID,STEFANIE AND AUDREY CAB CORP.
2621,TOYOTA,RAV4,2018,HYBRID,TOWER CAB CO.
3979,TOYOTA,CAMRY,2019,HYBRID,3979 TAXI CORP
2189,TOYOTA,PRIUS,2013,HYBRID,ROADWAY INC
2981,TOYOTA,SCION,2014,GASOLINE,MOHAN S MALLHI
2637,KIA,SOUL,2014,GASOLINE,KHANZADA EXPRESS INC
1545,TOYOTA,PRIUS,2014,HYBRID,MARCO CAB CO
3508,TOYOTA,CAMRY,2016,HYBRID,AHMED MURAD CORP.
5751,TOYOTA,CAMRY,2017,GASOLINE,FIRST CHICAGO EXPRESS INC
2758,TOYOTA,COROLLA,2018,GASOLINE,SETARE INC.
3963,TOYOTA,SIENNA,2019,GASOLINE,WANE TRANS INC
3881,FORD,FUSION,2018,HYBRID,MICHIGAN AVE CAB LLC
3191,TOYOTA,CAMRY,2015,HYBRID,UZAIR & TALAH INC
4453,FORD,ESCAPE,2010,HYBRID,IMAGIN CAB CORP
6244,TOYOTA,CAMRY,2018,HYBRID,ABRAHAM CORP
6597,TOYOTA,SCION,2012,GASOLINE,FAKHAR-CORPORATION
4556,TOYOTA,CAMRY,2014,HYBRID,DILRAJ CAB CO
6396,TOYOTA,CAMRY,2015,HYBRID,EZJZ 1 TRANS INC
4131,TOYOTA,CAMRY,2014,HYBRID,CHICAB THREE INC.
4561,DODGE,CARAVAN,2016,HYBRID,IL 5 CORP.
5305,TOYOTA,CAMRY,2016,GASOLINE,SHARIFEH CORPORATION
6238,VPG,MV-1,2014,GASOLINE,TERRA TAXI INC.
456,VPG,MV-1,2014,GASOLINE,SASHA CAB COMPANY
4199,TOYOTA,RAV4,2016,HYBRID,ANTONIO L. GARCIA
6408,TOYOTA,RAV4,2018,GASOLINE,BASRA TRANS INC
4579,TOYOTA,CAMRY,2012,HYBRID,AZIZ CAB COMPANY
4550,TOYOTA,PRIUS,2015,HYBRID,SANTORINI CAB CORP.
2825,FORD,FUSION,2012,HYBRID,T J SCOTT CAB CO
337,TOYOTA,CAMRY,2013,HYBRID,CHITOWN CAB INC. #IV
5435,TOYOTA,CAMRY,2017,HYBRID,"AMOR TAXI CAB, INC"
4403,TOYOTA,CAMRY,2014,HYBRID,CHICAGO MEDALLION THREE LLC.
5595,TOYOTA,XB,2014,GASOLINE,BAT CAB CORP
5304,TOYOTA,CAMRY,2012,HYBRID,ABDELKADER BOUABDALLAOUI
3394,TOYOTA,PRIUS,2014,HYBRID,JINDI TRANS INC
1056,TOYOTA,SIENNA,2020,GASOLINE,SENEGAL TRANSIT INC.
455,TOYOTA,PRIUS,2014,HYBRID,"GGA EXPRESS, INC."
6706,TOYOTA,PRIUS,2012,HYBRID,WHATEVER CAB CO
2320,TOYOTA,CAMRY,2013,HYBRID,SIRI-LAK INC.
3577,TOYOTA,CAMRY,2014,HYBRID,N I CAB CO
1772,TOYOTA,CAMRY,2016,HYBRID,COHEN CAB CORP.
1771,TOYOTA,PRIUS,2014,HYBRID,ES TAXI CORP.
4263,TOYOTA,CAMRY,2013,HYBRID,WELCOME TAXICAB INC
6490,TOYOTA,COROLLA,2018,GASOLINE,ARMITAGE TAXI LLC
3871,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLION GROUP LLC SERIES XIV
2897,TOYOTA,CAMRY,2012,HYBRID,SYED CORPORATION
5583,TOYOTA,SIENNA,2020,GASOLINE,SHEUN VENTURES INC
4585,TOYOTA,PRIUS,2014,HYBRID,NIKIANA CORP
3635,TOYOTA,SIENNA,2020,GASOLINE,ESRAA CAB CORP
710,FORD,ESCAPE,2011,HYBRID,FLORINA INC.
1715,TOYOTA,CAMRY,2017,HYBRID,ETHIO TAXI INC
2944,TOYOTA,RAV4,2016,HYBRID,ENO MARY TRANS INC
2461,TOYOTA,CAMRY,2015,HYBRID,A & M ENT INC
815,TOYOTA,RAV4,2018,HYBRID,AKILA TRANS INC
6671,TOYOTA,PRIUS,2014,HYBRID,LOGOCHIWA INC.
2582,TOYOTA,CAMRY,2014,HYBRID,HASEEB INC
1137,TOYOTA,PRIUS,2013,HYBRID,SKYT INC.
6126,TOYOTA,PRIUS,2012,HYBRID,AMEL CHICAGO INC
1280,TOYOTA,PRIUS,2014,HYBRID,YC22 LLC
4595,DODGE,CARAVAN,2017,FLEX FUEL,AMC CAB CORP.
6289,FORD,FUSION,2018,HYBRID,WICKER PARK CAB LLC
4700,FORD,ESCAPE,2012,HYBRID,BAROMETER II HACKING CORP.
6319,TOYOTA,CAMRY,2013,HYBRID,AC MILAN CORP.
310,TOYOTA,PRIUS,2014,HYBRID,IL 10 CORP
2145,TOYOTA,PRIUS,2013,HYBRID,YASEEN CAB CO
3662,TOYOTA,PRIUS,2012,HYBRID,"GEO-LINE, INC."
4615,FORD,C-MAX,2014,HYBRID,TYRONE HENDERSON
193,TOYOTA,SIENNA,2019,GASOLINE,JACKSON STREET TAXI LLC
3591,TOYOTA,RAV4,2016,HYBRID,CHUKS CAB CORPORATION
3210,TOYOTA,CAMRY,2015,HYBRID,HOLLY BULL CAB CORP
1271,TOYOTA,RAV4,2014,GASOLINE,MELAKE TESFAMICHAEL
4637,TOYOTA,PRIUS,2013,HYBRID,KAN ZAMAN EXPO INC
3941,TOYOTA,SIENNA,2019,GASOLINE,JACKSON STREET TAXI LLC
3038,TOYOTA,CAMRY,2019,HYBRID,MECHAL TAXI CORP.
2575,TOYOTA,COROLLA,2019,GASOLINE,N-D CAB CO
4606,TOYOTA,PRIUS,2015,HYBRID,SANTORINI CAB CORP.
781,TOYOTA,CAMRY,2015,HYBRID,FOUAZ INC
1600,TOYOTA,RAV4,2017,HYBRID,KWASEPO TAXI CORP
6173,FORD,FUSION,2014,HYBRID,ACROSS THE TOWN CAB CORP
6029,CHEVROLET,IMPALA,2013,FLEX FUEL,BP CAB COMPANY INC
2209,TOYOTA,CAMRY,2013,HYBRID,"LTD & G,  INC."
6428,FORD,FUSION,2013,HYBRID,CHICAGO MEDALLION FIVE LLC
4761,HONDA,CRV,2014,GASOLINE,"GARDEN CITY, INC."
656,TOYOTA,CAMRY,2015,HYBRID,MINHANA INC.
2417,TOYOTA,CAMRY,2014,HYBRID,ARSEE CAB CO
6213,TOYOTA,PRIUS,2015,HYBRID,PEACE INC.
2842,HYUNDAI,TUCSON,2019,GASOLINE,"YS TAXI, CORPORATION"
6275,TOYOTA,SIENNA,2019,GASOLINE,ONYAME YE KESE CORP.
2327,DODGE,CARAVAN,2016,FLEX FUEL,ANAM ENTERPRISES INC
3364,TOYOTA,RAV4,2018,GASOLINE,KWASEPO TAXI CORP
3713,TOYOTA,RAV4,2016,GASOLINE,FREDERICK COBBOLD
3686,HYUNDAI,SONATA,2013,HYBRID,SM LEGACY INC
1408,TOYOTA,PRIUS,2012,HYBRID,D.L.B. CAB CO. INC.
121,FORD,C-MAX,2014,HYBRID,TRIBECA CAB CORP
3279,FORD,ESCAPE,2014,GASOLINE,SKY HIGH TRADING CORP.
3813,KIA,SOUL,2015,GASOLINE,PROFIT INTERNATIONAL INC.
2046,TOYOTA,SIENNA,2016,GASOLINE,AMELIE CAB CORP
2060,TOYOTA,RAV4,2019,GASOLINE,MAKATI INC.
3536,TOYOTA,CAMRY,2015,HYBRID,GREEN TREE TAXI
1375,TOYOTA,SIENNA,2020,GASOLINE,DE-ROWSTEPH VENTURES INC
2487,TOYOTA,CAMRY,2016,HYBRID,SHALMAN TRANS INC
2421,TOYOTA,CAMRY,2015,HYBRID,SINGH USA INC.
1119,DODGE,CARAVAN,2017,GASOLINE,FATOU INC.
3546,TOYOTA,CAMRY,2015,HYBRID,WHITE WATER CAB
1815,TOYOTA,RAV4,2017,GASOLINE,KOSCIUSKO CAB CO
1127,TOYOTA,CAMRY,2013,HYBRID,SHAZZAD CAB INC
5468,TOYOTA,CAMRY,2012,HYBRID,CHICAGO'S FIVE STAR CORP.
3308,TOYOTA,CAMRY,2014,HYBRID,JFK TRANSPORT SERVICE  INC
3762,TOYOTA,PRIUS,2015,HYBRID,SUKHI ENTERPRISES INC.
471,TOYOTA,CAMRY,2017,HYBRID,MUSA CAB LLC
225,TOYOTA,CAMRY,2016,HYBRID,MIR EXPRESS INC
4643,TOYOTA,CAMRY,2015,HYBRID,WESTERN CAB CO
2547,TOYOTA,PRIUS,2012,HYBRID,FULL MOON CAB COMPANY
417,TOYOTA,PRIUS,2011,HYBRID,PORTO ALEGRE TAXI CO
2659,TOYOTA,CAMRY,2014,HYBRID,DEFIANCE TAXI LLC
4432,TOYOTA,CAMRY,2015,HYBRID,TURBINA TRANS INC
284,TOYOTA,CAMRY,2016,HYBRID,CHICAGO SKY TAXI INC
733,NISSAN,ALTIMA,2011,HYBRID,MEDALLION FUNDING CHICAGO CORP III
5477,TOYOTA,PRIUS,2013,HYBRID,S M B K CAB CO
2943,TOYOTA,CAMRY,2015,HYBRID,2943 TX CORPORATION
4051,TOYOTA,COROLLA,2015,GASOLINE,MYRTOS CAB CORP
3021,TOYOTA,SCION,2013,HYBRID,BIJAN CAB CO
2873,TOYOTA,RAV4,2015,GASOLINE,KRINA CORPORATION
6046,TOYOTA,CAMRY,2015,HYBRID,AARON CAB INC
4441,TOYOTA,CAMRY,2019,HYBRID,ABRAMSON CORP.
3765,DODGE,CARAVAN,2014,FLEX FUEL,GANIYU O DARANIJO
4650,TOYOTA,COROLLA,2018,GASOLINE,MILOS CAB CORP
2300,TOYOTA,SIENNA,2013,GASOLINE,NICK VOGDANOS
857,NISSAN,ALTIMA,2011,HYBRID,MEDALLION FUNDING CHICAGO CORP III
4451,TOYOTA,PRIUS,2013,GASOLINE,NEW AMSTERDAM LEASING CORP.
4645,TOYOTA,CAMRY,2018,HYBRID,"HODO TRANS, INC"
445,TOYOTA,PRIUS,2017,HYBRID,SAHER CAB CO
1567,TOYOTA,CAMRY,2016,HYBRID,MORAN TAXI INC
6135,TOYOTA,CAMRY,2013,HYBRID,BEOWULF TRANS INC
4661,TOYOTA,CAMRY,2014,HYBRID,GA EXPRESS INC.
4660,TOYOTA,RAV4,2018,HYBRID,HAQ TRANSPORTATION INC
2881,TOYOTA,CAMRY,2017,HYBRID,MALIK 1 EXPRESS INC
4657,TOYOTA,CAMRY,2014,HYBRID,URBAN RITE INC.
1923,TOYOTA,CAMRY,2016,HYBRID,"BLACK ROSE, INC."
4068,TOYOTA,SIENNA,2019,GASOLINE,ABANNA HOLDINGS INC
5128,TOYOTA,CAMRY,2014,HYBRID,YASEEN CAB CO
4687,TOYOTA,CAMRY,2013,HYBRID,CARAVAN CAB CO
4762,TOYOTA,PRIUS,2013,HYBRID,IYASSU INC
5908,TOYOTA,CAMRY,2015,HYBRID,NAYAAB I CORP
5811,TOYOTA,CAMRY,2014,HYBRID,HAE P INC.
5122,NISSAN,ROGUE,2013,GASOLINE,ALLIVE TAXI INC
2866,TOYOTA,CAMRY,2015,HYBRID,OK J. KANG CO.
1096,TOYOTA,CAMRY,2016,HYBRID,FATIMAH CAB CORP
1347,TOYOTA,CAMRY,2015,HYBRID,"FAM4, INC"
2351,TOYOTA,CAMRY,2015,HYBRID,FRIENDLY SERVICE CORP
6112,TOYOTA,CAMRY,2015,HYBRID,DESTINY CAB CO
3876,NISSAN,ALTIMA,2011,HYBRID,KSR CAB INC.
5707,TOYOTA,CAMRY,2014,HYBRID,DEFIANCE TAXI LLC
6814,TOYOTA,COROLLA,2015,GASOLINE,MICHELLE CORP
4944,TOYOTA,SIENNA,2019,GASOLINE,JACKSON STREET TAXI LLC
3414,TOYOTA,CAMRY,2014,HYBRID,SCAMPER CAB CO.
4232,TOYOTA,SIENNA,2019,GASOLINE,ZAF CAB CORP
5088,FORD,FUSION,2018,HYBRID,ADAMS TAXI LLC
2146,TOYOTA,PRIUS,2014,HYBRID,ROMAS CORP I
4779,TOYOTA,PRIUS,2012,HYBRID,VIDAL EXPRESS INC
5110,TOYOTA,CAMRY,2016,HYBRID,RAZA CAB INC
4781,TOYOTA,CAMRY,2013,HYBRID,YUGSI DIAZ CAB INC.
1277,TOYOTA,CAMRY,2015,HYBRID,YC22 LLC
3355,TOYOTA,CAMRY,2015,HYBRID,SAM B. CAB CO
6618,TOYOTA,PRIUS,2014,HYBRID,MN TAXI INC.
696,TOYOTA,PRIUS,2013,HYBRID,"TYLER CRAZY ABOUT CHICAGO, INC."
171,FORD,C-MAX,2014,HYBRID,TRIBECA CAB CORP
4331,HYUNDAI,SONATA,2016,HYBRID,MICHIGAN AVE CAB LLC
4413,HYUNDAI,SONATA,2017,HYBRID,MICHIGAN AVE CAB LLC
1294,TOYOTA,PRIUS,2015,HYBRID,YC22 LLC
5163,TOYOTA,PRIUS,2013,HYBRID,SUNSHINE CHICAGO INC
4679,DODGE,CARAVAN,2016,FLEX FUEL,RUKH CAB CO
5168,TOYOTA,PRIUS,2014,HYBRID,"CHICAGO POLO VIII, INC."
4802,TOYOTA,CAMRY,2013,HYBRID,CHRIST WAY INC.
3592,TOYOTA,CAMRY,2015,HYBRID,"CHICAGO MEDALLION NINE, LLC"
4784,TOYOTA,COROLLA,2020,GASOLINE,PURNI INC.
4799,TOYOTA,PRIUS,2011,HYBRID,NEDAL INC.
3968,TOYOTA,COROLLA,2018,GASOLINE,SURAJ EXPRESS INC.
6883,TOYOTA,PRIUS,2015,HYBRID,MOMO LLC
828,TOYOTA,PRIUS,2014,HYBRID,BARSHAY CAB CORP
2375,TOYOTA,CAMRY,2015,HYBRID,"CHICAGO MEDALLION NINE, LLC"
5934,DODGE,CARAVAN,2016,FLEX FUEL,"CHICAGO MEDALLION NINE, LLC"
1569,TOYOTA,PRIUS,2013,HYBRID,CATCH A CAB CORP.
6574,TOYOTA,CAMRY,2013,HYBRID,BABYLON EXPRESS INC
1405,DODGE,CARAVAN,2016,FLEX FUEL,ANAM ENTERPRISES INC
5024,TOYOTA,PRIUS,2012,HYBRID,"MIRKO TRANS, INC."
897,TOYOTA,CAMRY,2014,HYBRID,CARLOS J. SANCHEZ
3828,TOYOTA,CAMRY,2015,HYBRID,H NOORSUMAR INC
4723,TOYOTA,CAMRY,2016,HYBRID,NUMIDIA CO.
1972,TOYOTA,PRIUS,2012,HYBRID,JESUS IS LORD CORP.
3800,TOYOTA,CAMRY,2015,HYBRID,IMAGE TAXICAB INC
3779,FORD,ESCAPE,2012,HYBRID,LULU FOUR INC
4819,TOYOTA,CAMRY,2015,HYBRID,EASY TRAVEL INC
1233,TOYOTA,AVALON,2016,HYBRID,AYRTON SENNA TRANS INC
1737,TOYOTA,CAMRY,2017,GASOLINE,ST GEORGE EXPRESS INC
4291,TOYOTA,CAMRY,2014,HYBRID,TAXI CAB INC
1554,FORD,ESCAPE,2011,HYBRID,"CHICAGO CAB, INC. #1"
2404,TOYOTA,CAMRY,2015,HYBRID,ZARIFEH INC.
1011,TOYOTA,PRIUS,2015,HYBRID,DULU CORPORATION
2776,TOYOTA,PRIUS,2015,HYBRID,MALEY INC
1630,TOYOTA,CAMRY,2013,HYBRID,JOHAL CAB CO
4728,FORD,C-MAX,2014,HYBRID,KSR CAB INC.
2402,TOYOTA,CAMRY,2015,HYBRID,ARUBA & HUMAYUN INC.
2117,TOYOTA,SIENNA,2020,GASOLINE,H.P. CAB INC
963,TOYOTA,CAMRY,2015,HYBRID,"CHICAGO MEDALLION NINE, LLC"
5400,TOYOTA,CAMRY,2015,HYBRID,PAK-PUNJAB CAB CORP
